t_days, log_F5, log_F9, nu
0.000115700000000,0.247941333607970,-3.781267945626931,100174656115372146688.000000000000000
0.000115700000000,0.025197922501880,-4.009472432358865,160935316403757350912.000000000000000
0.000115700000000,-0.199033366612228,-4.238016191140717,258550186946965897216.000000000000000
0.000115700000000,-0.424426410873619,-4.466809478182744,415373086927676375040.000000000000000
0.000115700000000,-0.650727073480831,-4.695787924446670,667316482657268269056.000000000000000
0.000115700000000,-0.877737171843913,-4.924904914644353,1072075447448535826432.000000000000000
0.000115700000000,-1.105302063711993,-5.154126364295449,1722339841577492414464.000000000000000
0.000115700000000,-1.333301014837795,-5.383427117996538,2767020303417202966528.000000000000000
0.000115700000000,-1.561639714642648,-5.612788446233567,4445348806720122519552.000000000000000
0.000115700000000,-1.790244455577264,-5.842196290093100,7141662816497468178432.000000000000000
0.000115700000000,-2.019057603389570,-6.071640018479840,11473418622952454225920.000000000000000
0.000115700000000,-2.248034070084342,-6.301111539314962,18432588919407149842432.000000000000000
0.000115700000000,-2.477138566195874,-6.530604657411537,29612824689596998615040.000000000000000
0.000115700000000,-2.706343459034206,-6.760114605914916,47574401508706244100096.000000000000000
0.000115700000000,-2.935627102320695,-6.989637701102481,76430523012778198827008.000000000000000
0.000115700000000,-3.164972532690759,-7.219171085763705,122789245114050181857280.000000000000000
0.000115700000000,-3.394366451870229,-7.448712536837955,197266721740968662401024.000000000000000
0.000115700000000,-3.623798431434408,-7.678260320128813,316918305591697803837440.000000000000000
0.000115700000000,-3.853260291105172,-7.907813079833154,509144226318096692936704.000000000000000
0.000115700000000,-4.082745612439391,-8.137369754043066,817964246997559037394944.000000000000000
0.000115700000000,-4.312249358219534,-8.366929509780086,1314098196113625280675840.000000000000000
0.000115700000000,-4.541767574423065,-8.596491692824598,2111160818297034130849792.000000000000000
0.000115700000000,-4.771297156747226,-8.826055788823881,3391679566941022192664576.000000000000000
0.000115700000000,-5.000835667630366,-9.055621393046513,5448893416885419732107264.000000000000000
0.000115700000000,-5.230381192794984,-9.285188186797386,8753904631195825359290368.000000000000000
0.000115700000000,-5.459932228738897,-9.514755918984935,14063561246142789404590080.000000000000000
0.000115700000000,-5.689487594472220,-9.744324391687975,22593775378723708105392128.000000000000000
0.000115700000000,-5.919046362257394,-9.973893448836714,36297967273704216024055808.000000000000000
0.000115700000000,-6.148607803248608,-10.203462967324452,58314398816392839176388608.000000000000000
0.000115700000000,-6.378171344817166,-10.433032850020659,93684835948949533605494784.000000000000000
0.000115700000000,-6.607736537044915,-10.662603020273817,150509113785365621406433280.000000000000000
0.000115700000000,-6.837303026412286,-10.892173417583260,241799999999999466266427392.000000000000000
t_days, log_F5, log_F9, nu
0.056400000000000,-5.434364700338349,-7.855113464927552,1000000.000000000000000
0.056400000000000,-5.022578370057558,-7.443824824037512,1606547.231052205432206
0.056400000000000,-4.610792237445346,-7.032941448836041,2580994.005601502954960
0.056400000000000,-4.199006365522417,-6.622791279724654,4146488.773061426356435
0.056400000000000,-3.787220840624898,-6.213962004068416,6661530.056950891390443
0.056400000000000,-3.375435785396870,-5.807493755885122,10702062.667565494775772
0.056400000000000,-2.963651387805102,-5.405186574842121,17193369.145124491304159
0.056400000000000,-2.551867980937513,-5.010033368255115,27621959.592558115720749
0.056400000000000,-2.140086297037647,-4.626672570429380,44375982.699660144746304
0.056400000000000,-1.728308341552694,-4.261470883109909,71292112.131359577178955
0.056400000000000,-1.316540507970264,-3.921519051848221,114534145.340499073266983
0.056400000000000,-0.904804841504264,-3.612156678804704,184004514.057708889245987
0.056400000000000,-0.493179989601823,-3.334279709096083,295611942.560518860816956
0.056400000000000,-0.081950080392037,-3.083874429907630,474914547.786565124988556
0.056400000000000,0.327858339800580,-2.854294495416716,762972651.732913374900818
0.056400000000000,0.732601658394060,-2.639103332743423,1225751601.010070562362671
0.056400000000000,1.120211752322302,-2.433652309404713,1969227840.560536623001099
0.056400000000000,1.458777873477435,-2.235403403584491,3163657534.563444137573242
0.056400000000000,1.703018238332305,-2.043735944861981,5082565252.150347709655762
0.056400000000000,1.850397893404964,-1.859709324744367,8165381132.484262466430664
0.056400000000000,1.945207223266205,-1.685816910122383,13118070448.878513336181641
0.056400000000000,2.021171727694731,-1.525457510336755,21074799756.393535614013672
0.056400000000000,2.091381432267091,-1.381829153510742,33857661193.613590240478516
0.056400000000000,2.159750801641724,-1.256472047063957,54393931840.503623962402344
0.056400000000000,2.227269929180077,-1.148426743040422,87386420584.403488159179688
0.056400000000000,2.294039062955467,-1.054747310416124,140390412021.436859130859375
0.056400000000000,2.359825749048571,-0.971866572878150,225543827699.317657470703125
0.056400000000000,2.424178516961240,-0.896751676112069,362346811871.252990722656250
0.056400000000000,2.486401229712115,-0.827400948823571,582127267292.355957031250000
0.056400000000000,2.545471591797178,-0.762874885421056,935214949388.521484375000000
0.056400000000000,2.599931172937423,-0.703169023074601,1502466987378.751464843750000
0.056400000000000,2.647772694761132,-0.649092967220838,2413784178320.682128906250000
0.056400000000000,2.686374411043551,-0.602178823348514,3877858288038.714355468750000
0.056400000000000,2.712567632934032,-0.564557972356960,6229962495061.442382812500000
0.056400000000000,2.722941093918793,-0.538710160510969,10008728996000.048828125000000
0.056400000000000,2.714426602425427,-0.527023923653925,16079495854875.732421875000000
0.056400000000000,2.685036465737280,-0.531240210932234,25832469542366.023437500000000
0.056400000000000,2.634425508708358,-0.552017486644755,41501082414528.570312500000000
0.056400000000000,2.563950554560699,-0.588873508280145,66673449038729.976562500000000
0.056400000000000,2.476186461172238,-0.640537745044835,107114044937871.968750000000000
0.056400000000000,2.374183706730614,-0.705487747574357,172083772301739.718750000000000
0.056400000000000,2.260820125691555,-0.782394093569574,276460707900378.125000000000000
0.056400000000000,2.138425845053245,-0.870343211584176,444147184772085.062500000000000
0.056400000000000,2.008667485926006,-0.968858807212212,713543429875222.625000000000000
0.056400000000000,1.872593980505605,-1.077802748075990,1146341221501532.250000000000000
0.056400000000000,1.730753072143826,-1.197228485946429,1841651315244289.750000000000000
0.056400000000000,1.583324145103715,-1.327233631367511,2958699821069353.500000000000000
0.056400000000000,1.430243847481880,-1.467837399529559,4753291005053626.000000000000000
0.056400000000000,1.271317586713594,-1.618896070540494,7636386502554257.000000000000000
0.056400000000000,1.106315628861466,-1.780061278782513,12268215590922926.000000000000000
0.056400000000000,0.935052464453279,-1.950778890177649,19709467787548804.000000000000000
0.056400000000000,0.757446502983531,-2.130320174886591,31664190899599040.000000000000000
0.056400000000000,0.573556684836040,-2.317833127603466,50870018213259488.000000000000000
0.056400000000000,0.383594325598732,-2.512401060268185,81725086904086960.000000000000000
0.056400000000000,0.187911971349774,-2.713097754498430,131295212073261216.000000000000000
0.056400000000000,-0.013025258734061,-2.919032278161857,210931959406709024.000000000000000
0.056400000000000,-0.218678031353372,-3.129380568713047,338872155325265984.000000000000000
0.056400000000000,-0.428472878171052,-3.343404017579807,544414122818501120.000000000000000
0.056400000000000,-0.641837732254694,-3.560457161055671,874627001559774720.000000000000000
0.056400000000000,-0.858229303175256,-3.779987311994403,1405129587559343360.000000000000000
0.056400000000000,-1.077151227837588,-4.001528910308849,2257407048162981120.000000000000000
0.056400000000000,-1.298163775105002,-4.224694903205352,3626631042583984640.000000000000000
0.056400000000000,-1.520886850766148,-4.449166868791496,5826354059511249920.000000000000000
0.056400000000000,-1.744998302865331,-4.674685034218736,9360312981437612032.000000000000000
0.056400000000000,-1.970229336834433,-4.901038884702474,15037784902110550016.000000000000000
0.056400000000000,-2.196358461497300,-5.128058727681367,24158911695644262400.000000000000000
0.056400000000000,-2.423204967315912,-5.355608353173493,38812432689872191488.000000000000000
0.056400000000000,-2.650622574193292,-5.583578793002272,62354006268314017792.000000000000000
0.056400000000000,-2.878493608185835,-5.811883103763284,100174656115372146688.000000000000000
0.056400000000000,-3.106723873201468,-6.040452060991363,160935316403757350912.000000000000000
0.056400000000000,-3.335238260032244,-6.269230639819940,258550186946965897216.000000000000000
0.056400000000000,-3.563977062649296,-6.498175159925903,415373086927676375040.000000000000000
0.056400000000000,-3.792892934269935,-6.727250982748942,667316482657268269056.000000000000000
0.056400000000000,-4.021948400606056,-6.956430662497672,1072075447448535826432.000000000000000
0.056400000000000,-4.251113845871290,-7.185692466724650,1722339841577492414464.000000000000000
0.056400000000000,-4.480365892505806,-7.415019195850611,2767020303417202966528.000000000000000
0.056400000000000,-4.709686104338948,-7.644397243255755,4445348806720122519552.000000000000000
0.056400000000000,-4.939059952755583,-7.873815848178136,7141662816497468178432.000000000000000
0.056400000000000,-5.168475995078898,-8.103266502657062,11473418622952454225920.000000000000000
0.056400000000000,-5.397925223183359,-8.332742481251358,18432588919407149842432.000000000000000
0.056400000000000,-5.627400548041170,-8.562238468422727,29612824689596998615040.000000000000000
0.056400000000000,-5.856896392436421,-8.791750263493505,47574401508706244100096.000000000000000
0.056400000000000,-6.086408369519166,-9.021274547148234,76430523012778198827008.000000000000000
0.056400000000000,-6.315933029337102,-9.250808696716030,122789245114050181857280.000000000000000
0.056400000000000,-6.545467659110944,-9.480350640089414,197266721740968662401024.000000000000000
0.056400000000000,-6.775010125945434,-9.709898740227136,316918305591697803837440.000000000000000
0.056400000000000,-7.004558753013750,-9.939451703856038,509144226318096692936704.000000000000000
0.056400000000000,-7.234112222124968,-10.169008509312988,817964246997559037394944.000000000000000
0.056400000000000,-7.463669497073385,-10.398568349521355,1314098196113625280675840.000000000000000
0.056400000000000,-7.693229763349803,-10.628130586932100,2111160818297034130849792.000000000000000
0.056400000000000,-7.922792380729912,-10.857694717921792,3391679566941022192664576.000000000000000
0.056400000000000,-8.152356845994211,-11.087260344664447,5448893416885419732107264.000000000000000
0.056400000000000,-8.381922763617467,-11.316827152909331,8753904631195825359290368.000000000000000
0.056400000000000,-8.611489822725805,-11.546394894425305,14063561246142789404590080.000000000000000
0.056400000000000,-8.841057778982350,-11.775963373132170,22593775378723708105392128.000000000000000
0.056400000000000,-9.070626440348027,-12.005532434145003,36297967273704216024055808.000000000000000
0.056400000000000,-9.300195655888855,-12.235101955119694,58314398816392839176388608.000000000000000
0.056400000000000,-9.529765306978307,-12.464671839416518,93684835948949533605494784.000000000000000
0.056400000000000,-9.759335300382316,-12.694242010699840,150509113785365621406433280.000000000000000
0.056400000000000,-9.988905562824177,-12.923812408672303,241799999999999466266427392.000000000000000
t_days, log_F5, log_F9, nu
0.558500000000000,-4.936496879585296,-7.359201032996018,1000000.000000000000000
0.558500000000000,-4.524712336352962,-6.949506861713757,1606547.231052205432206
0.558500000000000,-4.112928816977708,-6.541496600846330,2580994.005601502954960
0.558500000000000,-3.701146789900264,-6.136481738798877,4146488.773061426356435
0.558500000000000,-3.289366953157852,-5.736700331132671,6661530.056950891390443
0.558500000000000,-2.877590354488862,-5.345782379990867,10702062.667565494775772
0.558500000000000,-2.465818583678332,-4.969116111540681,17193369.145124491304159
0.558500000000000,-2.054054101562687,-4.613568980112993,27621959.592558115720749
0.558500000000000,-1.642300874466647,-4.285844093844384,44375982.699660144746304
0.558500000000000,-1.230565829081153,-3.989636159221930,71292112.131359577178955
0.558500000000000,-0.818862854241255,-3.723594566211519,114534145.340499073266983
0.558500000000000,-0.407225418802850,-3.482119059224093,184004514.057708889245987
0.558500000000000,0.004250411186529,-3.258159702101288,295611942.560518860816956
0.558500000000000,0.415253942844737,-3.045580681399426,474914547.786565124988556
0.558500000000000,0.824718121400313,-2.840041777310794,762972651.732913374900818
0.558500000000000,1.228937596194424,-2.638881529895932,1225751601.010070562362671
0.558500000000000,1.615750254886263,-2.440707749937559,1969227840.560536623001099
0.558500000000000,1.953102539003456,-2.245061318884404,3163657534.563444137573242
0.558500000000000,2.195496361987259,-2.052257245730986,5082565252.150347709655762
0.558500000000000,2.340070794318457,-1.863401907339691,8165381132.484262466430664
0.558500000000000,2.430628780540622,-1.680542667223123,13118070448.878513336181641
0.558500000000000,2.500175632953129,-1.506839241554472,21074799756.393535614013672
0.558500000000000,2.560756637091513,-1.346516866222628,33857661193.613590240478516
0.558500000000000,2.614812350144711,-1.204269383122789,54393931840.503623962402344
0.558500000000000,2.661339396204143,-1.084044620894585,87386420584.403488159179688
0.558500000000000,2.697908695320008,-0.987872394657061,140390412021.436859130859375
0.558500000000000,2.721377729645286,-0.915702867579943,225543827699.317657470703125
0.558500000000000,2.728433536546891,-0.866268476282481,362346811871.252990722656250
0.558500000000000,2.716285704307233,-0.837964092594153,582127267292.355957031250000
0.558500000000000,2.683410557534014,-0.829066226882120,935214949388.521484375000000
0.558500000000000,2.630015678877494,-0.837525105274573,1502466987378.751464843750000
0.558500000000000,2.557953996121219,-0.860863919801888,2413784178320.682128906250000
0.558500000000000,2.470142073047096,-0.896392501129925,3877858288038.714355468750000
0.558500000000000,2.369815081731802,-0.941576118993202,6229962495061.442382812500000
0.558500000000000,2.259941151468661,-0.994330893422341,10008728996000.048828125000000
0.558500000000000,2.142917621736297,-1.053151381357901,16079495854875.732421875000000
0.558500000000000,2.020501079107038,-1.117101095508065,25832469542366.023437500000000
0.558500000000000,1.893867499602981,-1.185734613742392,41501082414528.570312500000000
0.558500000000000,1.763718461415135,-1.259003158456810,66673449038729.976562500000000
0.558500000000000,1.630387221239443,-1.337168114205875,107114044937871.968750000000000
0.558500000000000,1.493927236872599,-1.420727782965424,172083772301739.718750000000000
0.558500000000000,1.354181442590792,-1.510353381629927,276460707900378.125000000000000
0.558500000000000,1.210837203732861,-1.606827578245650,444147184772085.062500000000000
0.558500000000000,1.063473558309800,-1.710979902825799,713543429875222.625000000000000
0.558500000000000,0.911606569692046,-1.823616571810068,1146341221501532.250000000000000
0.558500000000000,0.754736477871154,-1.945446648137585,1841651315244289.750000000000000
0.558500000000000,0.592397350353712,-2.077010929834051,2958699821069353.500000000000000
0.558500000000000,0.424206610054287,-2.218623074252018,4753291005053626.000000000000000
0.558500000000000,0.249908993922484,-2.370332794088250,7636386502554257.000000000000000
0.558500000000000,0.069408230330373,-2.531917877388846,12268215590922926.000000000000000
0.558500000000000,-0.117219210774907,-2.702906079763914,19709467787548804.000000000000000
0.558500000000000,-0.309730647637883,-2.882621667202269,31664190899599040.000000000000000
0.558500000000000,-0.507741987811993,-3.070246864248459,50870018213259488.000000000000000
0.558500000000000,-0.710765061114264,-3.264887063956126,81725086904086960.000000000000000
0.558500000000000,-0.918249970564185,-3.465630280540952,131295212073261216.000000000000000
0.558500000000000,-1.129625440475394,-3.671594750829289,210931959406709024.000000000000000
0.558500000000000,-1.344332236424226,-3.881962317130966,338872155325265984.000000000000000
0.558500000000000,-1.561847349914734,-4.095998172802239,544414122818501120.000000000000000
0.558500000000000,-1.781698881526745,-4.313059301720549,874627001559774720.000000000000000
0.558500000000000,-2.003472986929459,-4.532594592288255,1405129587559343360.000000000000000
0.558500000000000,-2.226814862350874,-4.754139498564252,2257407048162981120.000000000000000
0.558500000000000,-2.451425762199464,-4.977307620513564,3626631042583984640.000000000000000
0.558500000000000,-2.677057730633120,-5.201780956383810,5826354059511249920.000000000000000
0.558500000000000,-2.903507304406821,-5.427300003739998,9360312981437612032.000000000000000
0.558500000000000,-3.130609036133166,-5.653654421841209,15037784902110550016.000000000000000
0.558500000000000,-3.358229354373127,-5.880674630143384,24158911695644262400.000000000000000
0.558500000000000,-3.586261033553645,-6.108224490760366,38812432689872191488.000000000000000
0.558500000000000,-3.814618383295401,-6.336195081917197,62354006268314017792.000000000000000
0.558500000000000,-4.043233165716325,-6.564499490073990,100174656115372146688.000000000000000
0.558500000000000,-4.272051192680276,-6.793068509986642,160935316403757350912.000000000000000
0.558500000000000,-4.501029527805851,-7.021847129159416,258550186946965897216.000000000000000
0.558500000000000,-4.730134209152812,-7.250791675231161,415373086927676375040.000000000000000
0.558500000000000,-4.959338410112819,-7.479867514765939,667316482657268269056.000000000000000
0.558500000000000,-5.188620963080732,-7.709047205270444,1072075447448535826432.000000000000000
0.558500000000000,-5.417965179837148,-7.938309016419906,1722339841577492414464.000000000000000
0.558500000000000,-5.647357912401393,-8.167635750001219,2767020303417202966528.000000000000000
0.558500000000000,-5.876788807429172,-8.397013800273852,4445348806720122519552.000000000000000
0.558500000000000,-6.106249715562438,-8.626432407041767,7141662816497468178432.000000000000000
0.558500000000000,-6.335734224328652,-8.855883062708489,11473418622952454225920.000000000000000
0.558500000000000,-6.565237289239944,-9.085359042067257,18432588919407149842432.000000000000000
0.558500000000000,-6.794754942752407,-9.314855029730644,29612824689596998615040.000000000000000
0.558500000000000,-7.024284064840963,-9.544366825118090,47574401508706244100096.000000000000000
0.558500000000000,-7.253822202261679,-9.773891108976626,76430523012778198827008.000000000000000
0.558500000000000,-7.483367426241276,-10.003425258675595,122789245114050181857280.000000000000000
0.558500000000000,-7.712918220468180,-10.232967202133402,197266721740968662401024.000000000000000
0.558500000000000,-7.942473392960493,-10.462515302325459,316918305591697803837440.000000000000000
0.558500000000000,-8.172032006738116,-10.692068265989331,509144226318096692936704.000000000000000
0.558500000000000,-8.401593325297267,-10.921625071468789,817964246997559037394944.000000000000000
0.558500000000000,-8.631156769733423,-11.151184911691640,1314098196113625280675840.000000000000000
0.558500000000000,-8.860721885028200,-11.380747149111709,2111160818297034130849792.000000000000000
0.558500000000000,-9.090288313544027,-11.610311280107402,3391679566941022192664576.000000000000000
0.558500000000000,-9.319855774187142,-11.839876906853918,5448893416885419732107264.000000000000000
0.558500000000000,-9.549424046027687,-12.069443715101288,8753904631195825359290368.000000000000000
0.558500000000000,-9.778992955424037,-12.299011456618860,14063561246142789404590080.000000000000000
0.558500000000000,-10.008562365902067,-12.528579935326755,22593775378723708105392128.000000000000000
0.558500000000000,-10.238132170200148,-12.758148996340253,36297967273704216024055808.000000000000000
0.558500000000000,-10.467702284016504,-12.987718517315370,58314398816392839176388608.000000000000000
0.558500000000000,-10.697272641094793,-13.217288401612468,93684835948949533605494784.000000000000000
0.558500000000000,-10.926843189361470,-13.446858572895968,150509113785365621406433280.000000000000000
0.558500000000000,-11.156413887889896,-13.676428970868544,241799999999999466266427392.000000000000000
t_days, log_F5, log_F9, nu
3.495000000000000,-4.538315273140286,-6.966539046710109,1000000.000000000000000
3.495000000000000,-4.126546272787403,-6.561273905761063,1606547.231052205432206
3.495000000000000,-3.714786389378362,-6.161059522339682,2580994.005601502954960
3.495000000000000,-3.303040345690267,-5.769421109425089,4146488.773061426356435
3.495000000000000,-2.891315340725937,-5.391630503004746,6661530.056950891390443
3.495000000000000,-2.479622357725067,-5.034493671456275,10702062.667565494775772
3.495000000000000,-2.067978171178398,-4.704810389988589,17193369.145124491304159
3.495000000000000,-1.656408445229871,-4.406566810498507,27621959.592558115720749
3.495000000000000,-1.244952587910466,-4.138764325571859,44375982.699660144746304
3.495000000000000,-0.833671620008225,-3.896019100185704,71292112.131359577178955
3.495000000000000,-0.422661888654383,-3.671308223376270,114534145.340499073266983
3.495000000000000,-0.012082303061962,-3.458418527666089,184004514.057708889245987
3.495000000000000,0.397780849303796,-3.252920142698618,295611942.560518860816956
3.495000000000000,0.806329834788832,-3.052088180022788,474914547.786565124988556
3.495000000000000,1.212067726563315,-2.854488362115065,762972651.732913374900818
3.495000000000000,1.610652821698354,-2.659609633220287,1225751601.010070562362671
3.495000000000000,1.988997536182886,-2.467650073879280,1969227840.560536623001099
3.495000000000000,2.313738209869021,-2.279449354591203,3163657534.563444137573242
3.495000000000000,2.537596885174815,-2.096531031774064,5082565252.150347709655762
3.495000000000000,2.655441981541438,-1.921206256542542,8165381132.484262466430664
3.495000000000000,2.708450178823764,-1.756669741729678,13118070448.878513336181641
3.495000000000000,2.727043631357707,-1.606989377816117,21074799756.393535614013672
3.495000000000000,2.721429324369334,-1.476871994588310,33857661193.613590240478516
3.495000000000000,2.693810875656974,-1.371095020240772,54393931840.503623962402344
3.495000000000000,2.645200724215174,-1.293537188698592,87386420584.403488159179688
3.495000000000000,2.577509417650219,-1.245932890779442,140390412021.436859130859375
3.495000000000000,2.493634445931018,-1.226945659380451,225543827699.317657470703125
3.495000000000000,2.396883694479828,-1.232395396814249,362346811871.252990722656250
3.495000000000000,2.290388942267706,-1.256680017892430,582127267292.355957031250000
3.495000000000000,2.176761349549400,-1.294393173781540,935214949388.521484375000000
3.495000000000000,2.057989281000295,-1.341256620675576,1502466987378.751464843750000
3.495000000000000,1.935483965271263,-1.394301880998145,2413784178320.682128906250000
3.495000000000000,1.810183503433171,-1.451660480982519,3877858288038.714355468750000
3.495000000000000,1.682661607325692,-1.512266661829433,6229962495061.442382812500000
3.495000000000000,1.553218180962257,-1.575607188188195,10008728996000.048828125000000
3.495000000000000,1.421946559814650,-1.641546767723051,16079495854875.732421875000000
3.495000000000000,1.288780081882816,-1.710217392260180,25832469542366.023437500000000
3.495000000000000,1.153523221876874,-1.781951884131185,41501082414528.570312500000000
3.495000000000000,1.015872824411128,-1.857244398049226,66673449038729.976562500000000
3.495000000000000,0.875434557755132,-1.936724769691846,107114044937871.968750000000000
3.495000000000000,0.731739145466290,-2.021136926106128,172083772301739.718750000000000
3.495000000000000,0.584262260303468,-2.111313946164308,276460707900378.125000000000000
3.495000000000000,0.432450965970000,-2.208144361039265,444147184772085.062500000000000
3.495000000000000,0.275757993249732,-2.312526597532101,713543429875222.625000000000000
3.495000000000000,0.113682822107357,-2.425311564663871,1146341221501532.250000000000000
3.495000000000000,-0.054184223811692,-2.547237253858003,1841651315244289.750000000000000
3.495000000000000,-0.228121122454502,-2.678863160333667,2958699821069353.500000000000000
3.495000000000000,-0.408243879747234,-2.820515013692948,4753291005053626.000000000000000
3.495000000000000,-0.594493060247377,-2.972250315835685,7636386502554257.000000000000000
3.495000000000000,-0.786640027761900,-3.133851877985702,12268215590922926.000000000000000
3.495000000000000,-0.984311362382433,-3.304850693952716,19709467787548804.000000000000000
3.495000000000000,-1.187026033704114,-3.484573116657646,31664190899599040.000000000000000
3.495000000000000,-1.394237941999851,-3.672202715329579,50870018213259488.000000000000000
3.495000000000000,-1.605376766766286,-3.866845749304572,81725086904086960.000000000000000
3.495000000000000,-1.819882065903679,-4.067590790805440,131295212073261216.000000000000000
3.495000000000000,-2.037228172443430,-4.273556436053216,210931959406709024.000000000000000
3.495000000000000,-2.256939712497457,-4.483924758810918,338872155325265984.000000000000000
3.495000000000000,-2.478599050977161,-4.697961101480861,544414122818501120.000000000000000
3.495000000000000,-2.701847628993939,-4.915022543913380,874627001559774720.000000000000000
3.495000000000000,-2.926383201556912,-5.134558036305560,1405129587559343360.000000000000000
3.495000000000000,-3.151954685950307,-5.356103072502489,2257407048162981120.000000000000000
3.495000000000000,-3.378355908363926,-5.579271278084185,3626631042583984640.000000000000000
3.495000000000000,-3.605419124002331,-5.803744667788976,5826354059511249920.000000000000000
